A1,A2,A3,A4,A5,heat,time
21.87,21.0,21.87,22.17,22.07,0.0,10864.0
21.48,21.09,21.78,22.17,21.87,0.0,10905.0
21.68,21.19,21.68,22.17,21.97,0.0,10945.0
21.39,21.0,21.78,22.17,21.87,0.0,10986.0
21.68,21.19,21.78,22.07,21.68,0.0,11026.0
21.58,21.19,21.68,22.17,21.87,0.0,11067.0
21.48,21.0,21.87,22.17,21.87,0.0,11108.0
21.68,21.09,21.58,21.97,21.87,0.0,11148.0
21.48,21.19,21.58,22.07,21.78,0.0,11189.0
21.68,21.0,21.87,22.17,21.87,0.0,11229.0
21.78,21.09,21.78,22.17,21.68,0.0,11270.0
21.48,21.0,21.78,22.07,21.68,0.0,11311.0
21.68,21.09,21.87,22.17,21.87,0.0,11351.0
21.68,21.09,21.68,21.87,21.87,0.0,11392.0
21.58,21.0,21.68,22.07,21.68,0.0,11431.0
21.78,21.29,21.68,22.07,22.07,0.0,11472.0
21.68,21.09,21.78,22.17,21.97,0.0,11513.0
21.58,21.09,21.58,22.27,21.58,0.0,11553.0
21.78,21.19,21.78,22.07,21.97,0.0,11594.0
21.68,20.9,21.68,22.07,22.07,0.0,11635.0
21.58,21.0,21.68,22.17,21.87,0.0,11675.0
21.58,20.9,21.68,22.17,21.78,0.0,11716.0
21.68,21.0,21.58,22.07,21.68,0.0,11756.0
21.68,21.0,21.78,21.97,22.07,0.0,11797.0
21.78,20.9,21.87,21.97,21.97,0.0,11838.0
21.78,21.19,21.58,21.97,21.87,0.0,11878.0
21.58,21.09,21.58,22.17,21.68,0.0,11919.0
21.58,21.19,21.48,22.07,21.87,0.0,11959.0
21.58,21.19,21.68,21.87,21.97,0.0,12000.0
21.48,21.29,21.48,22.27,21.87,0.0,12041.0
21.58,21.09,21.68,22.07,21.78,0.0,12081.0
21.48,20.9,21.78,22.27,21.78,0.0,12122.0
21.48,21.0,21.68,22.27,21.87,0.0,12162.0
21.78,21.0,21.78,21.97,21.87,0.0,12203.0
21.78,21.09,21.48,22.07,21.78,0.0,12243.0
21.68,21.29,21.78,22.07,21.48,0.0,12283.0
21.48,20.9,21.48,21.97,21.68,0.0,12324.0
21.68,21.0,21.58,21.78,21.97,0.0,12364.0
21.48,21.09,21.68,22.07,21.78,0.0,12405.0
21.68,21.09,21.68,21.97,21.78,0.0,12446.0
21.78,20.9,21.78,22.07,21.97,0.0,12486.0
21.58,20.9,21.78,22.17,21.78,0.0,12527.0
21.68,21.19,21.58,21.97,21.87,0.0,12568.0
21.68,21.09,21.48,22.07,21.78,0.0,12608.0
21.68,21.09,21.39,22.07,21.87,0.0,12649.0
21.39,21.19,21.48,22.07,21.87,0.0,12689.0
21.48,21.09,21.78,21.87,21.78,0.0,12730.0
21.48,21.0,21.68,22.07,21.68,0.0,12771.0
21.78,21.0,21.87,21.87,22.07,0.0,12811.0
21.68,21.09,21.87,22.17,21.78,0.0,12852.0
21.58,21.0,21.58,22.17,21.97,0.0,12892.0
21.58,20.9,21.68,22.17,21.87,0.0,12933.0
21.68,21.0,21.68,22.07,21.78,0.0,12974.0
21.68,21.09,21.68,21.97,21.78,0.0,13014.0
21.58,21.09,21.78,22.07,21.97,0.0,13054.0
21.68,21.0,21.58,22.17,21.78,0.0,13094.0
21.87,21.19,21.78,21.97,21.78,0.0,13135.0
21.48,21.0,21.78,22.17,21.87,0.0,13176.0
21.58,20.9,21.68,22.17,21.87,0.0,13216.0
21.58,21.09,21.78,22.17,21.78,0.0,13257.0
21.58,21.0,21.78,22.17,21.97,0.0,13297.0
21.48,20.9,21.68,22.27,21.78,0.0,13338.0
21.68,21.0,21.97,21.97,21.87,0.0,13379.0
21.68,21.09,21.78,22.17,21.87,0.0,13419.0
21.58,21.09,21.68,22.07,21.68,0.0,13460.0
21.68,21.19,21.68,22.07,21.87,0.0,13501.0
21.68,21.19,21.78,22.17,21.68,0.0,13541.0
21.48,21.0,21.68,21.97,21.97,0.0,13582.0
21.68,21.09,21.78,22.27,21.87,0.0,13622.0
21.68,21.09,21.58,22.27,21.68,0.0,13663.0
21.58,21.09,21.78,22.17,21.78,0.0,13704.0
21.78,21.19,21.68,22.07,21.68,0.0,13744.0
21.58,21.0,21.78,22.27,21.87,0.0,13785.0
21.78,21.09,21.68,22.07,21.87,0.0,13825.0
21.68,21.09,21.78,21.87,21.97,0.0,13865.0
21.68,21.09,21.78,22.27,22.07,0.0,13906.0
21.48,21.0,21.58,22.07,21.58,0.0,13946.0
21.68,21.29,21.68,21.97,21.87,0.0,13987.0
21.58,20.9,21.78,22.17,21.87,0.0,14027.0
21.78,21.09,21.68,22.07,21.97,0.0,14068.0
21.68,21.19,21.78,22.17,21.97,0.0,14109.0
21.78,21.19,21.68,22.07,22.07,0.0,14149.0
21.58,21.0,21.78,21.97,21.97,0.0,14190.0
21.68,21.09,21.48,22.27,21.97,0.0,14231.0
21.68,21.09,21.68,22.17,21.87,0.0,14271.0
21.58,21.0,21.58,22.17,21.87,0.0,14312.0
21.78,21.09,21.78,22.07,21.78,0.0,14352.0
21.78,21.09,21.97,22.07,22.17,0.0,14393.0
21.68,21.0,21.68,22.17,21.87,0.0,14434.0
21.68,21.09,21.58,21.97,21.97,0.0,14474.0
21.48,21.0,21.87,21.97,21.78,0.0,14515.0
21.68,21.09,21.68,22.07,21.97,0.0,14555.0
21.78,21.19,21.78,22.07,22.07,0.0,14596.0
21.78,20.9,21.78,22.07,21.97,0.0,14637.0
21.68,21.19,21.68,22.07,21.87,0.0,14676.0
21.68,21.09,21.68,22.27,21.78,0.0,14717.0
21.48,21.0,21.78,22.17,21.68,0.0,14757.0
21.58,21.19,21.48,21.97,21.78,0.0,14798.0
21.68,21.0,21.78,22.07,21.58,0.0,14839.0
21.58,21.09,21.78,22.27,21.87,0.0,14879.0
21.48,20.8,21.78,22.17,21.97,0.0,14920.0
21.48,21.09,21.68,22.27,21.97,0.0,14960.0
21.48,21.09,21.68,22.17,21.78,0.0,15001.0
21.58,20.9,21.78,22.17,21.78,0.0,15042.0
21.68,21.19,21.68,22.07,21.78,0.0,15082.0
21.58,20.9,21.58,22.17,21.87,0.0,15123.0
21.48,21.19,21.48,22.27,21.87,0.0,15164.0
21.68,21.09,21.78,22.17,21.87,0.0,15204.0
21.39,21.09,21.78,22.27,21.58,0.0,15245.0
21.48,21.39,21.78,22.17,21.68,0.0,15285.0
21.68,21.19,21.78,22.17,21.97,0.0,15326.0
21.87,20.9,21.68,22.17,21.87,0.0,15367.0
21.68,21.0,21.87,22.07,21.87,0.0,15407.0
21.48,20.9,21.68,22.07,21.78,0.0,15448.0
21.68,21.19,21.68,22.17,21.87,0.0,15488.0
21.68,21.19,21.68,22.36,21.97,0.0,15528.0
21.78,21.09,21.48,22.17,21.87,0.0,15569.0
21.68,21.19,21.78,21.87,21.68,0.0,15609.0
21.78,21.29,21.68,22.27,21.87,0.0,15650.0
21.68,21.09,21.78,22.17,21.97,0.0,15690.0
21.48,21.0,21.68,22.36,21.97,0.0,15731.0
21.58,21.09,21.58,22.17,21.87,0.0,15772.0
21.48,21.19,21.68,22.07,21.87,0.0,15812.0
21.58,21.0,21.58,21.97,21.68,0.0,15853.0
21.58,21.19,21.78,22.07,21.97,0.0,15893.0
21.68,21.0,21.68,22.17,21.87,0.0,15934.0
21.58,21.0,21.68,22.17,21.97,0.0,15975.0
21.68,21.09,21.78,21.87,21.97,0.0,16015.0
21.58,20.9,21.78,22.17,21.78,0.0,16056.0
21.78,21.29,21.78,22.36,22.07,0.0,16097.0
21.48,21.0,21.68,22.36,22.07,0.0,16137.0
21.68,21.39,21.68,22.17,21.78,0.0,16178.0
21.68,20.8,21.78,21.87,21.68,0.0,16218.0
21.68,21.0,21.58,22.07,21.87,0.0,16259.0
21.68,21.19,21.68,22.07,21.87,0.0,16300.0
21.68,21.09,21.68,22.07,21.68,0.0,16339.0
21.58,21.19,21.48,22.07,21.78,0.0,16380.0
21.68,21.19,21.78,22.17,21.87,0.0,16420.0
21.68,21.09,21.78,22.07,21.97,0.0,16461.0
21.68,21.0,21.68,22.07,21.87,0.0,16502.0
21.78,21.19,21.78,22.07,21.87,0.0,16542.0
21.58,21.19,21.68,22.17,21.78,0.0,16583.0
21.48,20.9,21.68,22.07,21.58,0.0,16623.0
21.48,21.0,21.78,22.07,21.78,0.0,16664.0
21.39,21.0,21.68,22.07,21.78,0.0,16705.0
21.68,21.19,21.78,21.97,21.97,0.0,16745.0
21.48,21.0,21.58,22.07,21.68,0.0,16786.0
21.58,21.09,21.78,22.07,21.87,0.0,16827.0
21.68,20.9,21.78,22.17,21.78,0.0,16867.0
21.39,21.0,21.78,22.17,21.78,0.0,16908.0
21.68,21.09,21.78,22.17,21.78,0.0,16948.0
21.68,21.19,21.68,21.97,21.68,0.0,16989.0
21.58,21.09,21.48,22.17,21.87,0.0,17030.0
21.58,21.09,21.87,22.07,21.97,0.0,17070.0
21.48,21.0,21.78,22.07,21.97,0.0,17111.0
21.68,21.19,21.58,22.07,21.87,0.0,17150.0
21.58,21.09,21.78,22.17,21.78,0.0,17191.0
21.48,21.0,21.78,22.07,21.68,0.0,17232.0
21.68,21.09,21.48,22.27,21.87,0.0,17272.0
21.58,21.0,21.58,22.27,21.58,0.0,17313.0
21.68,21.0,21.48,22.07,21.68,0.0,17353.0
21.78,21.19,21.78,22.27,21.87,0.0,17394.0
21.68,21.09,21.78,22.17,21.97,0.0,17435.0
21.58,21.09,21.58,22.17,21.87,0.0,17475.0
21.39,20.9,21.78,22.07,21.87,0.0,17516.0
21.68,21.0,21.87,21.97,21.97,0.0,17556.0
21.48,21.0,21.68,21.97,21.97,0.0,17597.0
21.68,21.19,21.68,22.17,21.78,0.0,17638.0
21.87,21.09,21.87,21.97,21.97,0.0,17678.0
21.48,21.0,21.68,22.17,21.97,0.0,17719.0
21.68,21.0,21.78,22.07,21.87,0.0,17760.0
21.78,21.09,21.78,21.87,21.87,0.0,17800.0
21.78,21.09,21.68,22.36,21.78,0.0,17841.0
21.58,21.0,21.68,22.27,21.87,0.0,17881.0
21.78,21.09,21.78,22.27,21.87,0.0,17922.0
21.58,21.09,21.78,22.27,21.78,0.0,17963.0
21.87,21.09,21.87,22.07,21.97,0.0,18002.0
21.78,21.19,21.58,22.27,21.87,0.0,18043.0
21.48,21.0,21.68,22.17,21.87,0.0,18083.0
21.87,21.0,21.87,21.97,21.68,0.0,18124.0
21.78,21.29,21.87,22.46,22.17,0.0,18165.0
21.48,21.09,21.78,22.27,21.78,0.0,18205.0
21.68,21.0,21.68,22.17,21.87,0.0,18246.0
21.39,20.9,21.58,22.07,21.87,0.0,18286.0
21.78,21.0,21.39,22.17,21.97,0.0,18327.0
21.68,21.19,21.87,22.27,21.87,0.0,18368.0
21.58,21.19,21.78,22.07,21.78,0.0,18408.0
21.58,21.29,21.78,21.97,21.87,0.0,18449.0
21.58,21.19,21.48,22.07,21.87,0.0,18489.0
21.68,21.19,21.78,22.17,21.78,0.0,18530.0
21.68,20.9,21.97,22.17,21.87,0.0,18571.0
21.68,21.09,21.48,22.07,21.87,0.0,18611.0
21.78,21.09,21.78,22.07,21.68,0.0,18652.0
21.78,21.29,21.97,22.27,21.97,0.0,18693.0
21.48,20.9,21.58,21.97,21.68,0.0,18733.0
21.68,21.19,21.68,22.17,21.97,0.0,18774.0
21.58,21.0,21.48,22.17,21.87,0.0,18813.0
21.58,21.09,21.68,22.07,21.97,0.0,18854.0
21.68,21.19,21.78,22.17,21.87,0.0,18895.0
