A1,A2,A3,A4,A5,heat,time,,,,,,,,
20.51,20.31,21.29,22.66,22.56,0,528670,,,,,,,,
,,,,,,,,,,,,,,
20.51,20.31,21.29,22.56,22.56,0,528712,,,,,,,,
,,,,,,,,,,,,,,
20.51,20.31,21.29,22.56,22.56,0,528753,,,,,,,,
,,,,,,,,,,,,,,
20.61,20.31,21.29,22.66,22.75,0,528795,,,,,,,,
,,,,,,,,,,,,,,
20.51,20.31,21.29,22.75,22.56,0,528837,,,,,,,,
,,,,,,,,,,,,,,
20.51,20.41,21.29,22.66,22.66,0,528878,,,,,,,,
,,,,,,,,,,,,,,
20.51,20.31,21.29,22.56,22.66,0,528920,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.41,21.29,22.56,22.36,0,528962,,,,,,,,
,,,,,,,,,,,,,,
20.61,20.31,21.29,22.75,22.56,0,529003,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,21.39,22.56,22.56,0,529045,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,21.29,22.66,22.46,0,529086,,,,,,,,
,,,,,,,,,,,,,,
20.41,20.31,21.29,22.56,22.46,0,529128,,,,,,,,
,,,,,,,,,,,,,,
20.41,20.31,21.29,22.56,22.36,0,529170,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,21.19,22.36,22.46,0,529211,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,21.29,22.56,22.56,0,529253,,,,,,,,
,,,,,,,,,,,,,,
20.41,20.31,21.19,22.46,22.56,0,529295,,,,,,,,
,,,,,,,,,,,,,,
20.41,20.41,21.48,22.75,22.56,0,529336,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,21.29,22.46,22.46,0,529378,,,,,,,,
,,,,,,,,,,,,,,
20.41,20.31,21.29,22.66,22.56,0,529419,,,,,,,,
,,,,,,,,,,,,,,
20.41,20.31,21.29,22.66,22.56,0,529461,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,21.19,22.66,22.46,0,529503,,,,,,,,
,,,,,,,,,,,,,,
20.51,20.31,21.29,22.56,22.46,0,529544,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.21,21.29,22.56,22.46,0,529586,,,,,,,,
,,,,,,,,,,,,,,
20.41,20.31,21.29,22.56,22.36,0,529628,,,,,,,,
,,,,,,,,,,,,,,
20.41,20.31,21.29,22.56,22.46,0,529669,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,21.29,22.66,22.56,0,529711,,,,,,,,
,,,,,,,,,,,,,,
20.51,20.31,21.29,22.66,22.56,0,529752,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,21.29,22.46,22.56,0,529794,,,,,,,,
,,,,,,,,,,,,,,
20.41,20.31,21.39,22.56,22.46,0,529836,,,,,,,,
,,,,,,,,,,,,,,
20.41,20.41,21.29,22.66,22.56,0,529876,,,,,,,,
,,,,,,,,,,,,,,
20.51,20.41,21.29,22.66,22.36,0,529918,,,,,,,,
,,,,,,,,,,,,,,
20.41,20.31,21.29,22.56,22.46,0,529960,,,,,,,,
,,,,,,,,,,,,,,
20.41,20.31,21.29,22.66,22.36,0,530001,,,,,,,,
,,,,,,,,,,,,,,
20.41,20.31,21.29,22.56,22.36,0,530043,,,,,,,,
,,,,,,,,,,,,,,
20.41,20.31,21.29,22.56,22.56,0,530084,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.41,21.29,22.66,22.36,0,530126,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.41,21.29,22.56,22.46,0,530168,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,21.29,22.66,22.66,0,530209,,,,,,,,
,,,,,,,,,,,,,,
20.51,20.31,21.29,22.46,22.46,0,530251,,,,,,,,
,,,,,,,,,,,,,,
20.41,20.31,21.29,22.56,22.36,0,530293,,,,,,,,
,,,,,,,,,,,,,,
20.41,20.31,21.29,22.56,22.36,0,530334,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,21.39,22.56,22.46,0,530376,,,,,,,,
,,,,,,,,,,,,,,
20.41,20.31,21.29,22.56,22.46,0,530417,,,,,,,,
,,,,,,,,,,,,,,
20.41,20.31,21.29,22.56,22.56,0,530459,,,,,,,,
,,,,,,,,,,,,,,
20.41,20.31,21.29,22.56,22.46,0,530501,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,21.29,22.46,22.36,0,530542,,,,,,,,
,,,,,,,,,,,,,,
20.41,20.31,21.29,22.56,22.56,0,530584,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,21.29,22.56,22.56,0,530626,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,21.39,22.66,22.36,0,530667,,,,,,,,
,,,,,,,,,,,,,,
20.51,20.41,21.29,22.56,22.36,0,530709,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,21.29,22.66,22.36,0,530750,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.41,21.29,22.56,22.46,0,530792,,,,,,,,
,,,,,,,,,,,,,,
20.41,20.31,21.29,22.56,22.46,0,530834,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,21.29,22.66,22.27,0,530875,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,21.19,22.66,22.46,0,530917,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.41,21.29,22.46,22.36,0,530959,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,21.39,22.66,22.56,0,531000,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,21.29,22.66,22.46,0,531042,,,,,,,,
,,,,,,,,,,,,,,
20.41,20.31,21.29,22.75,22.36,0,531083,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,21.19,22.46,22.36,0,531125,,,,,,,,
,,,,,,,,,,,,,,
20.41,20.31,21.19,22.56,22.46,0,531167,,,,,,,,
,,,,,,,,,,,,,,
20.51,20.31,21.29,22.46,22.36,0,531208,,,,,,,,
,,,,,,,,,,,,,,
20.41,20.31,21.39,22.56,22.36,0,531250,,,,,,,,
,,,,,,,,,,,,,,
20.41,20.31,21.29,22.56,22.46,0,531292,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,21.29,22.46,22.36,0,531333,,,,,,,,
,,,,,,,,,,,,,,
20.41,20.31,21.29,22.56,22.46,0,531375,,,,,,,,
,,,,,,,,,,,,,,
20.41,20.31,21.29,22.56,22.27,0,531416,,,,,,,,
,,,,,,,,,,,,,,
20.51,20.31,21.29,22.56,22.46,0,531458,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,21.29,22.46,22.36,0,531500,,,,,,,,
,,,,,,,,,,,,,,
20.41,20.31,21.29,22.75,22.36,0,531540,,,,,,,,
,,,,,,,,,,,,,,
20.41,20.31,21.19,22.56,22.36,0,531582,,,,,,,,
,,,,,,,,,,,,,,
20.51,20.31,21.29,22.56,22.46,0,531624,,,,,,,,
,,,,,,,,,,,,,,
20.51,20.31,21.29,22.56,22.46,0,531665,,,,,,,,
,,,,,,,,,,,,,,
20.51,20.31,21.29,22.66,22.46,0,531707,,,,,,,,
,,,,,,,,,,,,,,
20.41,20.41,21.29,22.66,22.46,0,531748,,,,,,,,
,,,,,,,,,,,,,,
20.41,20.31,21.29,22.46,22.56,0,531790,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,21.29,22.46,22.36,0,531832,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,21.39,22.66,22.56,0,531873,,,,,,,,
,,,,,,,,,,,,,,
20.41,20.31,21.29,22.56,22.36,0,531915,,,,,,,,
,,,,,,,,,,,,,,
20.41,20.31,21.29,22.46,22.36,0,531957,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.41,21.29,22.46,22.46,0,531998,,,,,,,,
,,,,,,,,,,,,,,
20.41,20.31,21.29,22.66,22.36,0,532040,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,21.19,22.75,22.46,0,532081,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,21.39,22.46,22.27,0,532123,,,,,,,,
,,,,,,,,,,,,,,
20.51,20.41,21.39,22.56,22.66,0,532165,,,,,,,,
,,,,,,,,,,,,,,
20.41,20.31,21.29,22.75,22.46,0,532206,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,21.29,22.66,22.56,0,532248,,,,,,,,
,,,,,,,,,,,,,,
20.51,20.41,21.29,22.66,22.46,0,532290,,,,,,,,
,,,,,,,,,,,,,,
20.41,20.31,21.29,22.75,22.66,0,532331,,,,,,,,
,,,,,,,,,,,,,,
20.41,20.31,21.29,22.56,22.36,0,532373,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,21.19,22.46,22.36,0,532414,,,,,,,,
,,,,,,,,,,,,,,
20.51,20.31,21.29,22.66,22.36,0,532456,,,,,,,,
,,,,,,,,,,,,,,
20.41,20.31,21.29,22.66,22.27,0,532498,,,,,,,,
,,,,,,,,,,,,,,
20.41,20.31,21.29,22.66,22.27,0,532539,,,,,,,,
,,,,,,,,,,,,,,
20.41,20.31,21.29,22.36,22.46,0,532581,,,,,,,,
,,,,,,,,,,,,,,
20.41,20.31,21.29,22.56,22.36,0,532623,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,21.29,22.66,22.36,0,532664,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,21.39,22.36,22.27,0,532706,,,,,,,,
,,,,,,,,,,,,,,
20.41,20.31,21.19,22.56,22.36,0,532747,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,21.29,22.36,22.46,0,532789,,,,,,,,
,,,,,,,,,,,,,,
20.51,20.31,21.29,22.46,22.46,0,532831,,,,,,,,
,,,,,,,,,,,,,,
20.41,20.31,21.29,22.56,22.46,0,532872,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,21.29,22.46,22.36,0,532914,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,21.29,22.56,22.27,0,532956,,,,,,,,
,,,,,,,,,,,,,,
20.41,20.31,21.29,22.56,22.36,0,532997,,,,,,,,
,,,,,,,,,,,,,,
20.51,20.31,21.29,22.66,22.36,0,533039,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,21.39,22.66,22.36,0,533080,,,,,,,,
,,,,,,,,,,,,,,
20.41,20.31,21.19,22.56,22.46,0,533122,,,,,,,,
,,,,,,,,,,,,,,
20.51,20.31,21.19,22.46,22.46,0,533164,,,,,,,,
,,,,,,,,,,,,,,
20.41,20.31,21.19,22.75,22.46,0,533204,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,2737,,,,,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,21.29,22.66,22.36,0,538779,,,,,,,,
,,,,,,,,,,,,,,
20.41,20.31,21.29,22.66,22.27,0,538821,,,,,,,,
,,,,,,,,,,,,,,
20.51,2,,,,,,,,,,,,,
20.31,20.31,21.29,22.56,22.36,0,538737,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,21.29,22.66,22.36,0,538779,,,,,,,,
,,,,,,,,,,,,,,
20.41,20.31,21.29,22.66,22.27,0,538821,,,,,,,,
,,,,,,,,,,,,,,
20.51,20.31,21.29,22.56,22.27,0,538862,,,,,,,,
,,,,,,,,,,,,,,
20.41,20.31,21.29,22.46,22.27,0,538904,,,,,,,,
,,,,,,,,,,,,,,
20.41,20.31,21.29,22.46,22.46,0,538946,,,,,,,,
,,,,,,,,,,,,,,
20.41,20.31,21.29,22.36,22.17,0,538987,,,,,,,,
,,,,,,,,,,,,,,
20.51,20.31,21.29,22.56,22.27,0,539029,,,,,,,,
,,,,,,,,,,,,,,
20.41,20.31,21.29,22.56,22.27,0,539070,,,,,,,,
,,,,,,,,,,,,,,
20.41,20.31,21.29,22.27,22.36,0,539112,,,,,,,,
,,,,,,,,,,,,,,
20.41,20.31,21.19,22.46,22.27,0,539154,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,21.19,22.56,22.17,0,539195,,,,,,,,
,,,,,,,,,,,,,,
20.41,20.31,21.29,22.36,22.27,0,539237,,,,,,,,
,,,,,,,,,,,,,,
20.41,20.31,21.39,22.56,22.36,0,539279,,,,,,,,
,,,,,,,,,,,,,,
20.41,20.31,21.29,22.36,22.27,0,539320,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,21.29,22.56,22.36,0,539362,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,21.29,22.46,22.27,0,539403,,,,,,,,
,,,,,,,,,,,,,,
20.51,20.31,21.19,22.56,22.36,0,539445,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,21.29,22.46,22.27,0,539487,,,,,,,,
,,,,,,,,,,,,,,
20.41,20.31,21.29,22.66,22.17,0,539528,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,21.29,22.66,22.17,0,539570,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,21.29,22.46,22.36,0,539612,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,21.29,22.66,22.27,0,539653,,,,,,,,
,,,,,,,,,,,,,,
20.41,20.31,21.29,22.56,22.36,0,539695,,,,,,,,
,,,,,,,,,,,,,,
20.41,20.31,21.19,22.56,22.46,0,539736,,,,,,,,
,,,,,,,,,,,,,,
20.51,20.31,21.29,22.36,22.17,0,539778,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,21.19,22.36,22.27,0,539820,,,,,,,,
,,,,,,,,,,,,,,
20.41,20.41,21.29,22.66,22.36,0,539860,,,,,,,,
,,,,,,,,,,,,,,
20.51,20.31,21.29,22.56,22.36,0,539902,,,,,,,,
,,,,,,,,,,,,,,
20.51,20.31,21.19,22.56,22.27,0,539944,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,21.29,22.56,22.36,0,539985,,,,,,,,
,,,,,,,,,,,,,,
20.41,20.31,21.29,22.46,22.17,0,540027,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.21,21.39,22.27,22.36,0,540068,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,21.09,22.56,22.27,0,540110,,,,,,,,
,,,,,,,,,,,,,,
20.41,20.31,21.29,22.46,22.17,0,540152,,,,,,,,
,,,,,,,,,,,,,,
20.51,20.31,21.29,22.46,22.36,0,540193,,,,,,,,
,,,,,,,,,,,,,,
20.41,20.21,21.29,22.46,22.27,0,540235,,,,,,,,
,,,,,,,,,,,,,,
20.51,20.31,21.29,22.36,22.17,0,540277,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,21.29,22.66,22.36,0,540318,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,21.29,22.56,22.27,0,540360,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,21.29,22.36,22.27,0,540401,,,,,,,,
,,,,,,,,,,,,,,
20.41,20.21,21.29,22.36,22.17,0,540443,,,,,,,,
,,,,,,,,,,,,,,
20.41,20.31,21.29,22.46,22.07,0,540485,,,,,,,,
,,,,,,,,,,,,,,
20.51,20.31,21.29,22.46,22.17,0,540526,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,21.29,22.46,22.27,0,540568,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.02,21,22.36,22.27,0,540610,,,,,,,,
,,,,,,,,,,,,,,
19.43,19.43,20.31,21.68,21.29,0,540651,,,,,,,,
,,,,,,,,,,,,,,
19.43,19.24,20.31,21.48,21.29,0,540693,,,,,,,,
,,,,,,,,,,,,,,
20.21,19.92,20.9,22.17,21.97,0,540734,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,21.19,22.36,22.17,0,540776,,,,,,,,
,,,,,,,,,,,,,,
20.02,19.92,20.9,22.27,21.78,0,540818,,,,,,,,
,,,,,,,,,,,,,,
20.02,19.82,20.8,22.17,21.87,0,540859,,,,,,,,
,,,,,,,,,,,,,,
20.02,19.92,20.7,22.07,21.78,0,540901,,,,,,,,
,,,,,,,,,,,,,,
20.21,20.02,20.9,22.27,21.87,0,540943,,,,,,,,
,,,,,,,,,,,,,,
20.12,19.82,20.8,22.27,21.87,0,540984,,,,,,,,
,,,,,,,,,,,,,,
20.02,19.82,20.8,22.17,21.97,0,541026,,,,,,,,
,,,,,,,,,,,,,,
20.31,19.82,21,22.17,21.97,0,541067,,,,,,,,
,,,,,,,,,,,,,,
20.21,19.92,20.8,22.07,21.87,0,541109,,,,,,,,
,,,,,,,,,,,,,,
20.31,19.92,20.8,22.27,22.17,0,541151,,,,,,,,
,,,,,,,,,,,,,,
20.21,19.92,21,22.27,22.07,0,541192,,,,,,,,
,,,,,,,,,,,,,,
20.31,19.92,21,22.27,22.17,0,541234,,,,,,,,
,,,,,,,,,,,,,,
20.31,19.92,20.9,22.27,22.17,0,541276,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.02,20.9,22.27,22.07,0,541317,,,,,,,,
,,,,,,,,,,,,,,
20.31,19.92,20.8,22.27,22.27,0,541359,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.02,21,22.17,22.07,0,541400,,,,,,,,
,,,,,,,,,,,,,,
20.21,19.82,21.09,22.17,22.07,0,541442,,,,,,,,
,,,,,,,,,,,,,,
20.21,19.82,20.8,22.27,21.87,0,541484,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.02,20.9,22.27,22.07,0,541524,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.02,20.8,22.27,22.07,0,541566,,,,,,,,
,,,,,,,,,,,,,,
20.31,19.92,20.9,22.27,22.07,0,541608,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.02,21,22.27,22.07,0,541649,,,,,,,,
,,,,,,,,,,,,,,
20.31,19.92,20.9,22.27,21.97,0,541691,,,,,,,,
,,,,,,,,,,,,,,
20.21,19.92,20.9,22.27,21.97,0,541732,,,,,,,,
,,,,,,,,,,,,,,
20.31,19.92,21,22.27,21.87,0,541774,,,,,,,,
,,,,,,,,,,,,,,
20.21,19.82,20.9,22.17,22.07,0,541816,,,,,,,,
,,,,,,,,,,,,,,
20.31,19.92,20.8,22.17,21.87,0,541857,,,,,,,,
,,,,,,,,,,,,,,
20.21,19.82,21,22.17,22.17,0,541899,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.02,20.8,22.27,22.07,0,541941,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.02,20.9,22.17,21.97,0,541982,,,,,,,,
,,,,,,,,,,,,,,
20.31,19.92,20.8,22.27,22.07,0,542024,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.12,21,22.07,22.07,0,542065,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.12,20.9,22.36,21.97,0,542107,,,,,,,,
,,,,,,,,,,,,,,
20.31,19.92,20.9,22.27,21.97,0,542149,,,,,,,,
,,,,,,,,,,,,,,
20.31,19.92,20.9,22.27,21.97,0,542190,,,,,,,,
,,,,,,,,,,,,,,
20.31,19.92,21,22.27,22.07,0,542232,,,,,,,,
,,,,,,,,,,,,,,
20.31,19.82,20.8,22.17,21.97,0,542274,,,,,,,,
,,,,,,,,,,,,,,
20.31,19.92,21,22.27,21.97,0,542315,,,,,,,,
,,,,,,,,,,,,,,
20.21,19.92,21,22.27,22.17,0,542357,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.02,20.8,22.17,21.87,0,542398,,,,,,,,
,,,,,,,,,,,,,,
20.31,19.92,20.9,22.27,22.07,0,542440,,,,,,,,
,,,,,,,,,,,,,,
20.31,19.92,21,22.27,21.97,0,542482,,,,,,,,
,,,,,,,,,,,,,,
20.21,19.82,20.9,22.36,22.07,0,542523,,,,,,,,
,,,,,,,,,,,,,,
20.31,19.92,20.9,22.17,22.17,0,542565,,,,,,,,
,,,,,,,,,,,,,,
20.31,19.82,20.8,22.27,21.87,0,542607,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.02,20.9,22.27,22.07,0,542648,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.02,20.8,22.27,21.97,0,542690,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.12,20.8,22.27,22.07,0,542731,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.02,20.8,22.27,22.17,0,542773,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.02,21,22.27,22.17,0,542815,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.02,20.9,22.27,22.27,0,542856,,,,,,,,
,,,,,,,,,,,,,,
20.21,19.92,21,22.17,22.07,0,542898,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.02,20.9,22.36,22.17,0,542940,,,,,,,,
,,,,,,,,,,,,,,
20.21,20.12,21.19,22.17,22.07,0,542981,,,,,,,,
,,,,,,,,,,,,,,
20.31,19.92,20.9,22.17,22.17,0,543023,,,,,,,,
,,,,,,,,,,,,,,
20.31,19.82,20.9,22.27,22.17,0,543064,,,,,,,,
,,,,,,,,,,,,,,
20.31,19.82,20.9,22.17,21.97,0,543106,,,,,,,,
,,,,,,,,,,,,,,
20.31,19.92,20.9,22.27,22.07,0,543148,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.02,21,22.27,22.17,0,543188,,,,,,,,
,,,,,,,,,,,,,,
20.31,19.92,20.8,22.27,22.17,0,543230,,,,,,,,
,,,,,,,,,,,,,,
20.21,20.02,21.09,22.36,21.87,0,543272,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.12,21,22.27,22.27,0,543313,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.02,20.9,22.27,22.17,0,543355,,,,,,,,
,,,,,,,,,,,,,,
20.31,19.82,20.9,22.27,22.17,0,543396,,,,,,,,
,,,,,,,,,,,,,,
20.31,19.92,20.9,22.27,21.97,0,543438,,,,,,,,
,,,,,,,,,,,,,,
20.31,19.92,20.8,22.27,21.78,0,543480,,,,,,,,
,,,,,,,,,,,,,,
20.21,19.82,21,22.27,22.07,0,543521,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.02,20.9,22.27,22.07,0,543563,,,,,,,,
,,,,,,,,,,,,,,
20.21,20.02,21,22.27,21.87,0,543605,,,,,,,,
,,,,,,,,,,,,,,
20.31,19.82,20.9,22.17,22.17,0,543646,,,,,,,,
,,,,,,,,,,,,,,
20.21,20.02,20.9,22.17,21.87,0,543688,,,,,,,,
,,,,,,,,,,,,,,
20.31,19.82,21,22.17,22.07,0,543729,,,,,,,,
,,,,,,,,,,,,,,
20.31,19.82,21,22.36,21.87,0,543771,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.02,21,22.17,21.78,0,543813,,,,,,,,
,,,,,,,,,,,,,,
20.31,19.92,20.8,22.27,21.87,0,543854,,,,,,,,
,,,,,,,,,,,,,,
20.12,19.82,20.9,22.27,21.97,0,543896,,,,,,,,
,,,,,,,,,,,,,,
20.31,19.82,20.9,22.27,21.87,0,543938,,,,,,,,
,,,,,,,,,,,,,,
20.31,19.92,20.8,22.27,21.87,0,543979,,,,,,,,
,,,,,,,,,,,,,,
20.21,20.02,21,22.07,21.97,0,544021,,,,,,,,
,,,,,,,,,,,,,,
20.31,19.92,20.8,22.27,21.97,0,544062,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.02,21,22.27,21.87,0,544104,,,,,,,,
,,,,,,,,,,,,,,
20.21,19.82,20.9,22.27,21.87,0,544146,,,,,,,,
,,,,,,,,,,,,,,
20.21,19.92,21,22.27,21.78,0,544187,,,,,,,,
,,,,,,,,,,,,,,
20.12,19.92,20.9,22.27,22.07,0,544229,,,,,,,,
,,,,,,,,,,,,,,
20.21,19.92,20.9,22.07,21.97,0,544271,,,,,,,,
,,,,,,,,,,,,,,
20.21,19.82,20.9,22.17,21.87,0,544312,,,,,,,,
,,,,,,,,,,,,,,
20.21,19.92,20.9,22.17,21.87,0,544354,,,,,,,,
,,,,,,,,,,,,,,
20.31,19.92,20.9,22.27,21.97,0,544395,,,,,,,,
,,,,,,,,,,,,,,
20.31,19.82,20.9,22.17,21.87,0,544437,,,,,,,,
,,,,,,,,,,,,,,
20.31,19.92,20.9,22.07,21.97,0,544479,,,,,,,,
,,,,,,,,,,,,,,
20.21,19.82,21,22.27,22.07,0,544520,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.02,21,22.27,21.87,0,544562,,,,,,,,
,,,,,,,,,,,,,,
20.31,19.92,21,22.17,21.87,0,544604,,,,,,,,
,,,,,,,,,,,,,,
20.12,19.92,20.9,22.17,21.78,0,544645,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.12,20.9,22.27,21.78,0,544687,,,,,,,,
,,,,,,,,,,,,,,
20.21,19.92,20.9,22.27,21.87,0,544728,,,,,,,,
,,,,,,,,,,,,,,
20.12,19.82,20.9,22.27,21.78,0,544770,,,,,,,,
,,,,,,,,,,,,,,
20.12,19.92,21,22.27,21.87,0,544812,,,,,,,,
,,,,,,,,,,,,,,
20.31,19.92,20.9,22.27,22.07,0,544852,,,,,,,,
,,,,,,,,,,,,,,
20.31,19.92,21,22.27,21.87,0,544894,,,,,,,,
,,,,,,,,,,,,,,
20.12,19.92,20.8,22.17,21.87,0,544936,,,,,,,,
,,,,,,,,,,,,,,
20.21,19.82,20.9,22.27,21.97,0,544977,,,,,,,,
,,,,,,,,,,,,,,
20.31,19.82,20.8,22.27,21.87,0,545019,,,,,,,,
,,,,,,,,,,,,,,
21.68,21.48,22.56,23.34,22.46,1,545060,,,,,,,,
,,,,,,,,,,,,,,
20.31,19.82,20.8,21.87,21,1,545102,,,,,,,,
,,,,,,,,,,,,,,
20.21,19.92,20.9,21.68,21.19,1,545144,,,,,,,,
,,,,,,,,,,,,,,
20.21,19.92,20.8,21.78,21,1,545185,,,,,,,,
,,,,,,,,,,,,,,
20.41,19.82,20.9,21.78,21.09,1,545227,,,,,,,,
,,,,,,,,,,,,,,
20.31,19.92,20.8,21.97,21.09,1,545269,,,,,,,,
,,,,,,,,,,,,,,
20.21,19.82,20.8,21.68,20.9,1,545310,,,,,,,,
,,,,,,,,,,,,,,
20.31,19.92,20.9,21.78,21.09,1,545352,,,,,,,,
,,,,,,,,,,,,,,
20.31,19.92,20.8,21.87,21,1,545393,,,,,,,,
,,,,,,,,,,,,,,
20.21,19.82,20.8,21.78,21.09,1,545435,,,,,,,,
,,,,,,,,,,,,,,
20.21,20.12,20.9,21.68,21.19,1,545477,,,,,,,,
,,,,,,,,,,,,,,
20.21,19.92,20.7,21.87,21.09,1,545518,,,,,,,,
,,,,,,,,,,,,,,
20.31,19.92,20.8,21.87,21,1,545560,,,,,,,,
,,,,,,,,,,,,,,
20.12,19.82,20.8,21.78,21.09,1,545602,,,,,,,,
,,,,,,,,,,,,,,
20.12,20.02,20.8,21.78,21.19,1,545643,,,,,,,,
,,,,,,,,,,,,,,
20.31,19.92,20.9,21.78,20.8,1,545685,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.02,20.8,21.87,21,1,545726,,,,,,,,
,,,,,,,,,,,,,,
20.21,20.02,20.8,21.68,21,1,545768,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.12,20.9,21.87,21.09,1,545810,,,,,,,,
,,,,,,,,,,,,,,
20.21,19.92,20.9,21.78,21.09,1,545851,,,,,,,,
,,,,,,,,,,,,,,
20.21,19.92,20.8,21.78,21.09,1,545893,,,,,,,,
,,,,,,,,,,,,,,
20.31,19.92,20.9,21.97,21.19,1,545935,,,,,,,,
,,,,,,,,,,,,,,
20.31,19.92,20.9,21.68,21.09,1,545976,,,,,,,,
,,,,,,,,,,,,,,
20.21,19.92,20.9,21.87,21,1,546018,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.02,20.9,21.68,21,1,546059,,,,,,,,
,,,,,,,,,,,,,,
20.31,19.92,21,21.78,21.09,1,546101,,,,,,,,
,,,,,,,,,,,,,,
20.31,19.92,21,21.87,21.19,1,546143,,,,,,,,
,,,,,,,,,,,,,,
