A1,A2,A3,A4,A5,time 
34.96,36.04,36.52,36.72,36.91,1198586.0
34.86,36.04,36.43,36.91,36.91,1198626.0
34.77,35.94,36.72,36.62,36.82,1198667.0
34.86,35.94,36.62,36.72,36.91,1198708.0
34.77,36.04,36.52,36.62,36.82,1198748.0
34.67,35.94,36.62,36.72,36.91,1198789.0
34.77,35.94,36.52,36.72,36.72,1198829.0
34.67,36.04,36.52,36.82,36.82,1198870.0
34.77,35.94,36.62,36.52,36.82,1198911.0
34.57,36.04,36.43,36.43,36.72,1198951.0
34.47,36.04,36.52,36.43,36.82,1198992.0
34.47,36.04,36.43,36.43,36.43,1199032.0
34.47,35.94,36.52,36.43,36.43,1199073.0
34.47,36.04,36.43,36.43,36.43,1199114.0
34.47,36.04,36.43,36.23,36.43,1199154.0
34.57,35.94,36.62,36.72,36.91,1199195.0
34.77,36.04,36.62,36.82,36.82,1199235.0
34.86,35.94,36.62,36.82,36.82,1199276.0
34.96,36.04,36.62,36.91,36.91,1199316.0
34.96,36.04,36.72,36.91,36.91,1199356.0
34.96,35.94,36.62,36.82,36.91,1199397.0
34.96,36.04,36.62,36.82,36.82,1199438.0
34.96,36.04,36.62,36.82,36.72,1199478.0
34.96,36.23,36.43,36.91,36.91,1199519.0
34.86,35.94,36.62,36.82,36.82,1199559.0
34.86,36.04,36.62,36.82,36.91,1199600.0
34.96,35.94,36.52,36.82,36.82,1199641.0
34.86,36.04,36.43,36.62,36.82,1199681.0
34.86,35.94,36.52,36.62,36.62,1199722.0
34.86,35.94,36.52,36.72,36.52,1199762.0
34.86,36.04,36.62,36.62,36.52,1199803.0
34.96,36.04,36.62,36.91,36.91,1199844.0
34.96,36.23,36.43,36.91,36.82,1199884.0
34.86,35.94,36.62,36.91,36.72,1199925.0
35.06,36.23,36.72,36.91,36.91,1199965.0
34.96,35.94,36.62,36.82,36.91,1200006.0
34.96,36.04,36.72,36.91,36.91,1200047.0
34.96,36.13,36.43,36.82,36.82,1200087.0
34.86,36.23,36.43,36.52,36.82,1200128.0
34.77,36.13,36.52,36.52,36.52,1200167.0
34.47,35.94,36.52,36.62,36.62,1200208.0
34.57,36.04,36.43,36.62,36.62,1200249.0
34.47,35.94,36.52,36.52,36.62,1200289.0
34.47,36.04,36.62,36.72,36.91,1200330.0
34.57,35.94,36.62,36.62,36.82,1200371.0
34.57,35.94,36.62,36.72,36.82,1200411.0
34.77,36.13,36.43,36.72,36.82,1200452.0
34.77,36.13,36.62,36.72,36.91,1200492.0
34.86,35.94,36.52,36.82,36.82,1200533.0
34.67,35.94,36.52,36.72,36.82,1200574.0
34.47,36.04,36.43,36.82,36.82,1200614.0
34.57,36.04,36.72,36.52,36.82,1200655.0
34.57,35.94,36.43,36.52,36.82,1200695.0
34.47,35.94,36.52,36.43,36.72,1200736.0
34.57,36.04,36.52,36.62,36.52,1200777.0
34.47,36.04,36.72,36.43,36.72,1200817.0
34.57,35.94,36.62,36.52,36.52,1200858.0
34.47,35.94,36.43,36.43,36.52,1200898.0
34.57,36.04,36.52,36.52,36.62,1200939.0
34.47,35.94,36.43,36.52,36.43,1200979.0
34.47,35.94,36.72,36.43,36.62,1201019.0
34.47,36.04,36.52,36.43,36.82,1201060.0
34.47,35.94,36.72,36.43,36.62,1201100.0
34.47,35.94,36.62,36.52,36.72,1201141.0
34.47,36.04,36.52,36.43,36.62,1201182.0
34.47,35.94,36.43,36.52,36.82,1201222.0
34.47,36.13,36.62,36.43,36.52,1201263.0
34.57,36.04,36.43,36.62,36.43,1201304.0
34.47,35.94,36.43,36.52,36.52,1201344.0
34.67,36.04,36.52,36.52,36.52,1201385.0
34.57,35.94,36.62,36.72,36.62,1201425.0
34.47,35.94,36.62,36.52,36.72,1201466.0
34.47,35.94,36.52,36.52,36.62,1201507.0
34.47,35.94,36.52,36.72,36.43,1201547.0
34.47,35.94,36.52,36.72,36.82,1201588.0
34.57,35.94,36.62,36.62,36.82,1201628.0
34.57,36.04,36.52,36.72,36.82,1201669.0
34.67,35.94,36.52,36.62,36.82,1201710.0
34.57,35.94,36.62,36.62,36.91,1201750.0
34.47,36.04,36.43,36.72,36.72,1201790.0
34.57,36.13,36.52,36.52,36.43,1201830.0
34.47,35.94,36.52,36.62,36.62,1201871.0
34.47,35.94,36.62,36.62,36.82,1201912.0
34.47,36.04,36.62,36.43,36.82,1201952.0
34.57,35.94,36.52,36.62,36.72,1201993.0
34.47,35.94,36.52,36.43,36.72,1202034.0
34.37,36.04,36.62,36.43,36.62,1202074.0
34.37,36.04,36.43,36.43,36.52,1202115.0
34.37,36.04,36.43,36.43,36.52,1202155.0
34.18,36.04,36.62,36.23,36.43,1202196.0
34.18,35.94,36.52,36.43,36.72,1202237.0
34.28,35.94,36.62,36.33,36.43,1202277.0
34.47,35.94,36.52,36.43,36.52,1202318.0
34.47,35.94,36.52,36.33,36.52,1202358.0
34.37,36.04,36.52,36.43,36.43,1202399.0
34.37,35.94,36.43,36.04,36.43,1202440.0
34.08,35.94,36.62,36.13,36.43,1202480.0
33.98,36.04,36.62,36.13,36.43,1202521.0
34.08,35.94,36.43,36.13,36.43,1202561.0
34.18,36.04,36.43,36.33,36.43,1202601.0
34.18,35.94,36.52,36.04,36.43,1202642.0
33.98,35.94,36.43,36.04,36.43,1202682.0
34.18,35.94,36.43,36.13,36.43,1202723.0
34.18,35.94,36.52,36.13,36.43,1202763.0
33.98,35.94,36.43,36.23,36.43,1202804.0
33.98,35.94,36.52,36.23,36.43,1202845.0
34.08,35.94,36.43,36.13,36.43,1202885.0
34.08,35.94,36.52,36.04,36.43,1202926.0
34.18,35.94,36.43,36.23,36.43,1202967.0
34.08,35.94,36.62,36.04,36.43,1203007.0
34.08,35.94,36.43,36.13,36.43,1203048.0
34.18,35.94,36.43,36.04,36.43,1203088.0
33.98,35.94,36.43,36.04,36.43,1203129.0
34.08,35.94,36.52,36.13,36.43,1203170.0
34.08,36.04,36.52,36.23,36.43,1203210.0
34.28,35.94,36.52,36.33,36.43,1203251.0
33.98,35.94,36.52,36.23,36.43,1203291.0
34.18,35.94,36.62,36.13,36.43,1203332.0
33.98,35.94,36.43,36.13,36.43,1203373.0
34.08,35.94,36.43,35.94,36.43,1203412.0
34.08,35.94,36.62,36.13,36.43,1203453.0
33.98,35.94,36.52,36.13,36.43,1203493.0
34.08,36.04,36.43,36.13,36.43,1203534.0
34.08,36.04,36.52,36.13,36.43,1203575.0
34.08,35.94,36.43,35.94,36.43,1203615.0
34.08,35.94,36.52,36.23,36.43,1203656.0
34.18,35.94,36.52,36.23,36.43,1203696.0
34.08,35.94,36.52,36.13,36.43,1203737.0
34.08,35.94,36.43,36.33,36.43,1203778.0
34.08,36.04,36.43,36.13,36.43,1203818.0
33.98,35.94,36.52,36.04,36.43,1203859.0
34.08,35.94,36.43,36.23,36.52,1203900.0
33.98,35.94,36.43,36.04,36.43,1203940.0
33.98,35.94,36.52,35.94,36.43,1203981.0
33.98,35.94,36.62,36.13,36.33,1204021.0
34.08,35.94,36.43,36.04,36.43,1204062.0
34.18,35.94,36.52,36.23,36.43,1204103.0
34.37,35.94,36.52,36.04,36.43,1204143.0
34.18,35.94,36.52,36.13,36.43,1204184.0
34.18,35.94,36.62,36.04,36.43,1204224.0
33.98,35.94,36.43,36.13,36.43,1204264.0
33.98,35.94,36.52,36.04,36.33,1204305.0
34.08,35.94,36.43,36.23,36.43,1204345.0
34.08,35.94,36.52,36.13,36.52,1204386.0
34.08,36.04,36.52,36.33,36.43,1204426.0
34.28,35.94,36.52,35.94,36.52,1204467.0
34.28,35.94,36.62,36.43,36.43,1204508.0
34.37,35.94,36.52,36.33,36.43,1204548.0
34.18,35.94,36.52,36.23,36.43,1204589.0
34.08,35.94,36.52,36.04,36.43,1204630.0
33.98,35.94,36.43,36.13,36.43,1204670.0
34.18,35.94,36.52,36.23,36.43,1204711.0
34.28,35.94,36.43,36.23,36.43,1204751.0
34.08,35.94,36.52,36.23,36.43,1204792.0
34.08,35.94,36.52,36.23,36.43,1204833.0
34.08,35.94,36.52,36.04,36.43,1204873.0
34.08,35.94,36.43,36.13,36.43,1204914.0
33.98,35.94,36.52,36.04,36.43,1204954.0
34.08,35.94,36.43,36.04,36.43,1204995.0
34.08,35.94,36.62,36.13,36.43,1205036.0
34.47,36.04,36.43,36.23,36.43,1205075.0
34.08,36.04,36.43,36.13,36.43,1205116.0
34.08,35.94,36.43,35.94,36.43,1205156.0
33.98,35.94,36.43,36.04,36.52,1205197.0
33.98,35.94,36.43,35.94,36.43,1205238.0
34.18,35.94,36.43,36.43,36.43,1205278.0
34.28,35.94,36.52,36.13,36.43,1205319.0
34.08,36.04,36.43,36.13,36.43,1205359.0
33.98,36.04,36.43,36.23,36.43,1205400.0
33.98,35.94,36.52,36.23,36.43,1205441.0
34.18,35.94,36.52,36.13,36.43,1205481.0
33.98,35.94,36.43,36.13,36.43,1205522.0
33.98,36.04,36.52,36.13,36.33,1205563.0
33.89,35.94,36.43,35.94,36.43,1205603.0
33.98,35.94,36.52,36.13,36.43,1205644.0
34.08,36.04,36.43,36.33,36.52,1205684.0
34.08,35.94,36.52,36.33,36.52,1205725.0
34.08,36.04,36.62,36.33,36.43,1205766.0
33.98,35.94,36.43,36.23,36.43,1205806.0
34.08,35.94,36.43,36.13,36.43,1205847.0
33.98,35.94,36.62,36.33,36.43,1205886.0
34.18,36.04,36.43,36.23,36.43,1205927.0
33.98,35.94,36.52,36.04,36.43,1205968.0
33.98,35.94,36.43,36.33,36.43,1206008.0
34.18,36.04,36.43,36.33,36.43,1206049.0
34.08,36.04,36.52,36.13,36.43,1206089.0
33.98,35.94,36.43,36.13,36.43,1206130.0
34.28,35.94,36.52,36.23,36.43,1206171.0
34.28,35.94,36.52,36.33,36.43,1206211.0
34.28,35.94,36.52,36.33,36.52,1206252.0
34.18,35.94,36.43,36.04,36.43,1206292.0
34.18,35.94,36.52,36.13,36.43,1206333.0
34.18,35.94,36.43,36.33,36.43,1206374.0
34.28,35.94,36.62,36.23,36.43,1206414.0
33.98,35.94,36.52,35.94,36.43,1206455.0
34.08,35.94,36.43,36.04,36.33,1206496.0
33.98,36.04,36.43,36.13,36.43,1206536.0
34.08,35.94,36.43,36.04,36.52,1206577.0
33.98,35.94,36.43,36.43,36.52,1206617.0
34.37,35.94,36.43,36.23,36.43,1206658.0
34.08,35.94,36.43,36.13,36.52,1206699.0
34.08,35.94,36.43,36.13,36.43,1206738.0
34.08,35.94,36.43,36.23,36.43,1206779.0
34.08,35.94,36.43,36.04,36.43,1206819.0
33.98,36.04,36.43,36.23,36.43,1206860.0
34.28,35.94,36.62,36.33,36.43,1206901.0
34.28,36.04,36.52,36.23,36.43,1206941.0
34.08,36.04,36.52,36.23,36.43,1206982.0
34.08,35.94,36.43,36.13,36.43,1207022.0
34.08,35.94,36.62,36.23,36.43,1207063.0
33.98,36.04,36.43,36.33,36.43,1207104.0
33.98,35.94,36.43,36.13,36.43,1207144.0
34.28,35.94,36.52,36.23,36.52,1207185.0
34.37,35.94,36.43,36.13,36.43,1207226.0
34.28,35.94,36.43,36.23,36.43,1207266.0
34.18,35.94,36.43,36.23,36.43,1207307.0
34.08,35.94,36.52,36.23,36.43,1207347.0
34.08,35.94,36.43,36.13,36.43,1207388.0
33.98,35.94,36.43,36.33,36.43,1207429.0
34.37,35.94,36.43,36.33,36.43,1207469.0
34.18,35.94,36.43,36.13,36.52,1207510.0
34.37,35.94,36.52,36.33,36.43,1207549.0
34.28,35.94,36.43,36.33,36.52,1207590.0
34.18,36.04,36.43,36.43,36.43,1207631.0
34.28,35.94,36.43,36.43,36.43,1207671.0
34.18,35.94,36.52,36.33,36.43,1207712.0
34.18,36.04,36.43,36.23,36.43,1207752.0
34.18,36.04,36.43,36.43,36.43,1207793.0
34.28,35.94,36.43,36.33,36.43,1207834.0
34.37,35.94,36.43,36.43,36.43,1207874.0
34.37,35.94,36.43,36.33,36.43,1207915.0
34.28,36.04,36.52,36.23,36.43,1207955.0
33.98,36.04,36.43,36.13,36.52,1207996.0
33.98,35.94,36.52,36.13,36.33,1208037.0
34.08,36.13,36.43,36.33,36.43,1208077.0
34.28,35.94,36.43,36.23,36.43,1208118.0
34.37,35.94,36.43,36.23,36.43,1208159.0
34.37,35.94,36.43,36.33,36.43,1208199.0
34.28,35.94,36.43,36.33,36.43,1208240.0
34.18,36.04,36.43,36.23,36.43,1208280.0
33.98,35.94,36.43,36.13,36.43,1208321.0
34.08,35.94,36.43,36.23,36.43,1208361.0
34.28,35.94,36.43,36.33,36.43,1208401.0
34.47,35.94,36.43,36.23,36.43,1208442.0
34.47,35.94,36.52,36.43,36.43,1208482.0
34.28,36.04,36.43,36.23,36.43,1208523.0
34.47,35.94,36.43,36.13,36.43,1208564.0
34.18,35.94,36.43,36.33,36.43,1208604.0
33.98,36.04,36.43,36.33,36.43,1208645.0
34.18,35.94,36.43,36.23,36.43,1208685.0
34.37,35.94,36.52,36.43,36.43,1208726.0
34.28,35.94,36.43,36.43,36.43,1208767.0
34.37,35.94,36.43,36.43,36.43,1208807.0
34.28,35.94,36.43,36.43,36.43,1208848.0
33.98,35.94,36.43,36.04,36.33,1208888.0
34.18,35.94,36.43,36.23,36.43,1208929.0
34.18,35.94,36.43,36.23,36.43,1208970.0
34.18,35.94,36.52,36.33,36.43,1209010.0
34.28,35.94,36.52,36.43,36.43,1209051.0
34.37,35.94,36.43,36.33,36.43,1209092.0
34.18,35.94,36.43,36.33,36.43,1209132.0
34.18,35.94,36.43,36.23,36.43,1209172.0
34.28,35.94,36.43,36.33,36.52,1209212.0
34.18,35.94,36.43,36.23,36.43,1209253.0
34.18,35.94,36.52,36.23,36.43,1209294.0
34.28,35.94,36.43,36.23,36.43,1209334.0
34.47,35.94,36.43,36.43,36.43,1209375.0
34.47,35.94,36.52,36.43,36.43,1209415.0
34.28,35.94,36.43,36.23,36.43,1209456.0
34.18,35.94,36.43,36.23,36.43,1209497.0
34.28,35.94,36.43,36.13,36.43,1209537.0
34.37,35.94,36.43,36.33,36.33,1209578.0
34.28,35.94,36.43,36.33,36.43,1209618.0
34.47,35.94,36.43,36.43,36.33,1209659.0
34.47,35.94,36.52,36.23,36.43,1209700.0
34.37,36.04,36.62,36.23,36.43,1209740.0
34.37,35.94,36.43,36.33,36.43,1209781.0
34.08,35.94,36.52,36.43,36.33,1209822.0
34.18,35.94,36.43,36.23,36.33,1209862.0
34.18,35.94,36.43,36.23,36.43,1209903.0
34.28,35.94,36.43,36.04,36.33,1209943.0
34.37,35.94,36.43,36.23,36.43,1209984.0
34.47,35.94,36.52,36.33,36.43,1210024.0
34.37,35.94,36.43,36.43,36.43,1210064.0
34.28,35.94,36.43,36.23,36.43,1210105.0
33.89,35.94,36.43,36.23,36.23,1210145.0
34.47,35.94,36.43,36.23,36.43,1210186.0
34.28,35.94,36.43,36.43,36.43,1210227.0
34.37,35.94,36.52,36.33,36.43,1210267.0
34.47,35.94,36.43,36.33,36.43,1210308.0
34.37,35.94,36.52,36.23,36.43,1210348.0
34.28,35.94,36.43,36.13,36.43,1210389.0
33.98,35.94,36.43,36.13,36.43,1210430.0
34.18,35.94,36.43,36.13,36.43,1210470.0
34.28,35.94,36.43,36.23,36.43,1210511.0
34.47,35.94,36.43,36.13,36.43,1216230.0
34.28,35.94,36.43,36.04,36.33,1216270.0
34.37,35.94,36.43,36.13,36.33,1216311.0
34.47,35.94,36.43,36.33,36.13,1216352.0
34.47,35.94,36.43,36.13,36.33,1216392.0
34.47,35.94,36.43,36.33,36.43,1216433.0
34.28,35.94,36.43,35.94,36.33,1216473.0
34.28,35.94,36.43,35.94,36.33,1216514.0
34.28,35.94,36.43,36.04,36.43,1216555.0
34.37,35.94,36.43,36.23,36.33,1216594.0
34.28,35.94,36.43,36.04,36.13,1216635.0
34.47,35.94,36.43,36.04,36.13,1216675.0
34.47,35.94,36.43,36.04,36.23,1216716.0
34.37,35.94,36.43,35.94,36.23,1216757.0
34.28,35.94,36.43,36.04,36.13,1216797.0
34.08,35.94,36.43,36.04,36.23,1216838.0
34.28,35.94,36.33,35.94,36.23,1216879.0
34.28,35.94,36.43,35.94,36.23,1216919.0
34.47,35.84,36.43,35.94,36.23,1216960.0
34.37,35.94,36.43,36.13,36.23,1217000.0
34.37,35.94,36.52,36.13,36.43,1217041.0
34.37,35.94,36.43,36.04,36.23,1217082.0
34.18,35.94,36.43,36.04,35.94,1217122.0
34.08,35.94,36.43,35.94,36.33,1217163.0
34.28,35.94,36.43,35.94,36.13,1217203.0
34.47,35.94,36.43,36.13,36.13,1217244.0
34.37,35.94,36.43,36.04,36.13,1217285.0
34.37,35.94,36.43,36.04,36.13,1217325.0
34.37,35.94,36.43,36.04,36.33,1217366.0
34.28,35.94,36.43,35.94,36.33,1217405.0
34.18,35.94,36.43,36.13,36.13,1217446.0
34.18,35.94,36.43,36.04,36.13,1217487.0
34.18,35.94,36.43,36.13,36.13,1217527.0
34.47,35.94,36.33,36.04,36.23,1217568.0
34.37,35.94,36.43,36.13,36.13,1217609.0
34.37,35.94,36.43,36.13,36.23,1217649.0
34.47,35.94,36.43,36.04,36.23,1217690.0
34.28,35.94,36.43,35.94,36.04,1217730.0
34.28,35.94,36.43,35.94,36.23,1217771.0
34.18,35.94,36.43,36.04,36.23,1217812.0
34.47,35.94,36.43,36.04,36.33,1217852.0
34.37,35.94,36.43,36.04,36.33,1217893.0
34.47,35.94,36.43,35.94,36.33,1217933.0
34.37,35.94,36.43,36.13,36.13,1217974.0
34.28,35.94,36.52,35.94,36.33,1218015.0
34.28,35.94,36.43,36.13,36.13,1218055.0
34.37,35.94,36.43,36.04,36.23,1218096.0
34.37,35.94,36.43,35.94,36.23,1218136.0
34.28,35.94,36.43,36.04,36.23,1218177.0
34.37,35.94,36.43,36.23,36.13,1218217.0
34.37,35.94,36.43,36.04,36.33,1218257.0
34.37,35.94,36.43,35.94,36.23,1218298.0
34.08,35.94,36.43,36.13,36.23,1218338.0
34.28,35.94,36.43,35.94,36.23,1218379.0
34.37,35.94,36.43,36.13,36.04,1218420.0
34.47,35.94,36.43,36.23,36.23,1218460.0
34.47,35.94,36.43,36.13,36.33,1218501.0
34.37,35.94,36.43,36.04,36.33,1218542.0
34.37,35.94,36.43,36.13,36.04,1218582.0
34.47,35.94,36.43,36.04,36.33,1218623.0
34.37,35.94,36.43,36.13,36.23,1218663.0
34.18,35.84,36.43,35.94,35.94,1218704.0
34.08,35.94,36.43,36.13,36.33,1218745.0
34.47,35.94,36.43,36.04,36.13,1218785.0
34.47,35.94,36.52,35.94,36.33,1218826.0
34.37,35.94,36.43,35.94,36.43,1218866.0
34.37,35.94,36.43,36.13,36.04,1218907.0
34.28,35.94,36.43,36.04,36.43,1218948.0
34.37,35.94,36.33,36.13,36.04,1218988.0
34.28,35.94,36.43,35.94,36.23,1219028.0
34.47,35.94,36.43,36.13,36.13,1219068.0
34.47,35.94,36.43,36.23,36.23,1219109.0
34.47,35.94,36.43,35.94,36.43,1219150.0
34.37,35.84,36.43,36.13,36.33,1219190.0
34.47,35.94,36.43,36.13,36.13,1219231.0
34.37,35.94,36.43,36.04,36.04,1219271.0
34.37,35.94,36.43,36.13,36.13,1219312.0
34.47,35.94,36.43,36.33,36.33,1219353.0
34.47,35.94,36.43,36.33,36.33,1219393.0
34.57,35.94,36.43,36.33,36.43,1219434.0
34.47,35.94,36.43,36.04,36.23,1219475.0
34.47,35.94,36.43,36.13,36.23,1219515.0
34.47,35.94,36.43,35.94,36.33,1219556.0
34.47,35.94,36.43,36.13,36.23,1219596.0
34.37,35.94,36.43,36.13,36.43,1219637.0
34.47,35.94,36.43,36.04,36.33,1219678.0
34.47,35.94,36.43,36.13,36.33,1219718.0
34.47,35.94,36.43,36.23,36.43,1219759.0
34.57,35.94,36.43,36.33,36.23,1219799.0
34.47,35.94,36.43,36.13,36.33,1219840.0
34.47,35.94,36.43,36.04,36.33,1219880.0
34.57,35.94,36.43,35.94,36.13,1219920.0
34.47,35.94,36.33,36.04,36.23,1219961.0
34.37,35.94,36.43,36.13,36.23,1220001.0
34.47,35.94,36.43,36.04,36.33,1220042.0
34.47,35.94,36.43,36.04,36.33,1220083.0
34.47,35.94,36.43,36.04,36.04,1220123.0
34.37,35.94,36.43,36.13,36.13,1220164.0
34.18,35.94,36.43,36.04,36.33,1220205.0
34.18,35.94,36.43,36.13,36.33,1220245.0
34.28,35.94,36.43,36.13,36.23,1220286.0
34.37,35.94,36.33,35.94,36.13,1220326.0
34.37,35.94,36.43,36.23,36.43,1220367.0
34.47,35.94,36.33,36.13,36.13,1220408.0
34.47,35.94,36.43,36.04,36.13,1220448.0
34.28,35.94,36.43,36.13,36.13,1220489.0
34.18,35.94,36.43,36.04,36.23,1220529.0
34.28,35.94,36.43,36.04,36.23,1220570.0
34.47,35.94,36.43,36.13,36.23,1220611.0
34.47,35.94,36.43,36.33,36.33,1220651.0
34.47,35.94,36.43,36.23,36.33,1220691.0
34.47,35.94,36.43,36.33,36.33,1220731.0
34.47,35.94,36.43,36.23,36.33,1220772.0
34.37,35.94,36.43,36.33,36.23,1220813.0
34.37,35.94,36.52,36.13,36.33,1220853.0
34.37,35.94,36.33,36.33,36.33,1220894.0
34.57,35.94,36.33,36.13,36.43,1220934.0
34.47,35.94,36.43,36.33,36.33,1220975.0
34.57,35.94,36.43,36.13,36.33,1221016.0
34.47,35.94,36.43,35.94,36.33,1221056.0
34.37,35.94,36.43,36.33,36.23,1221097.0
34.47,35.94,36.33,35.94,35.94,1221138.0
34.28,35.94,36.43,36.04,36.33,1221178.0
34.37,35.94,36.43,36.13,36.33,1221219.0
34.47,35.94,36.43,36.13,36.23,1221259.0
34.37,35.94,36.43,36.13,36.43,1221300.0
34.47,35.94,36.33,35.94,36.23,1221341.0
34.37,35.84,36.43,36.23,36.23,1221381.0
34.37,35.94,36.23,36.04,36.23,1221422.0
34.28,35.94,36.43,35.94,36.13,1221462.0
34.37,35.94,36.43,36.13,36.33,1221502.0
34.47,35.94,36.43,36.13,36.33,1221543.0
34.47,35.94,36.33,36.33,36.33,1221583.0
34.47,35.84,36.43,36.23,36.04,1221624.0
34.28,35.94,36.43,36.23,36.13,1221664.0
34.37,35.94,36.43,36.04,36.23,1221705.0
34.28,35.94,36.33,35.94,36.23,1221746.0
34.47,35.94,36.43,36.13,35.94,1221786.0
34.47,35.94,36.43,36.13,36.13,1221827.0
34.37,35.94,36.33,36.04,36.04,1221867.0
34.47,35.84,36.33,36.13,36.23,1221908.0
34.37,35.94,36.43,36.13,36.23,1221949.0
34.28,35.84,36.43,36.23,36.04,1221989.0
34.37,35.94,36.33,35.94,36.13,1222030.0
34.37,35.94,36.43,35.94,36.23,1222071.0
34.47,35.94,36.33,35.94,36.23,1222111.0
34.37,35.94,36.43,35.94,36.13,1222152.0
34.47,35.94,36.43,36.04,36.23,1222192.0
34.47,35.84,36.43,36.04,36.33,1222233.0
34.37,35.94,36.43,35.94,36.13,1222274.0
34.28,35.94,36.23,36.23,36.13,1222313.0
33.98,35.94,36.43,36.13,36.04,1222354.0
34.37,35.84,36.33,36.04,36.23,1222394.0
34.47,35.84,36.43,36.13,36.23,1222435.0
34.47,35.94,36.43,36.04,36.23,1222476.0
34.37,35.94,36.43,36.04,36.23,1222516.0
34.47,35.84,36.33,35.94,36.33,1222557.0
34.37,35.84,36.33,36.13,36.23,1222597.0
34.18,35.94,36.43,36.13,36.04,1222638.0
34.18,35.94,36.43,35.94,36.13,1222679.0
34.37,35.84,36.33,36.04,36.04,1222719.0
34.47,35.84,36.43,36.04,36.04,1222760.0
34.47,35.84,36.43,36.04,36.33,1222801.0
34.47,35.94,36.43,36.23,36.23,1222841.0
34.37,35.94,36.43,36.13,36.43,1222882.0
34.28,35.94,36.33,36.04,36.23,1222922.0
34.28,35.84,36.43,36.04,36.23,1222963.0
34.28,35.94,36.43,35.94,36.23,1223004.0
34.47,35.94,36.43,36.13,36.04,1223044.0
34.47,35.94,36.43,36.13,36.33,1223085.0
34.47,35.94,36.33,36.23,36.33,1223124.0
34.28,35.94,36.33,36.23,36.23,1223165.0
34.37,35.84,36.33,35.94,36.23,1223206.0
34.47,35.74,36.43,36.23,36.13,1223246.0
34.37,35.94,36.23,36.04,36.23,1223287.0
34.37,35.94,36.33,36.04,36.23,1223327.0
34.37,35.94,36.43,36.04,36.43,1223368.0
34.47,35.94,36.43,36.13,36.23,1223409.0
34.37,35.94,36.43,36.13,36.13,1223449.0
34.37,35.94,36.33,36.13,36.04,1223490.0
34.47,35.84,36.33,35.94,36.13,1223530.0
34.18,35.74,36.43,35.94,36.13,1223571.0
34.47,35.94,36.43,35.94,36.04,1223612.0
34.28,35.94,36.33,35.94,36.23,1223652.0
34.37,35.94,36.33,35.94,36.23,1223693.0
34.37,35.94,36.43,36.13,36.23,1223734.0
34.37,35.84,36.43,36.13,36.04,1223774.0
34.18,35.94,36.33,36.04,36.23,1223815.0
34.37,35.94,36.33,36.04,36.04,1223855.0
34.18,35.84,36.43,35.94,36.23,1223896.0
34.28,35.94,36.43,36.04,36.13,1223937.0
34.47,35.94,36.43,36.13,36.33,1223976.0
34.47,35.94,36.23,36.04,36.13,1224017.0
34.37,35.84,36.33,35.94,35.94,1224057.0
34.37,35.94,36.23,36.04,36.13,1224098.0
34.18,35.94,36.33,36.04,36.23,1224139.0
34.18,35.94,36.43,36.04,36.13,1224179.0
34.47,35.94,36.33,36.04,36.04,1224220.0
34.18,35.94,36.43,36.04,36.04,1224260.0
34.47,35.84,36.33,35.94,36.13,1224301.0
34.47,35.84,36.33,35.94,36.23,1224342.0
34.37,35.84,36.33,35.94,36.23,1224382.0
34.18,35.94,36.33,35.94,36.13,1224423.0
33.98,35.84,36.43,35.94,36.04,1224463.0
34.18,35.84,36.33,35.94,36.04,1224504.0
34.28,35.84,36.33,35.94,36.04,1224545.0
34.37,35.64,36.43,35.94,36.23,1224585.0
34.18,35.94,36.43,36.04,36.23,1224626.0
34.08,35.94,36.23,35.94,36.04,1224667.0
34.18,35.84,36.04,35.94,36.04,1224707.0
34.18,35.94,36.33,35.94,36.04,1224748.0
33.98,35.94,36.43,35.94,36.23,1224787.0
33.98,35.84,36.43,35.94,35.94,1224828.0
34.08,35.84,36.33,35.94,36.04,1224869.0
34.08,35.94,36.33,35.94,36.13,1224909.0
34.18,35.74,36.33,35.94,36.04,1224950.0
34.08,35.84,36.33,35.94,35.94,1224990.0
33.98,35.84,36.33,35.84,35.94,1225031.0
33.98,35.94,36.33,35.84,36.04,1225072.0
33.98,35.94,36.23,35.74,35.94,1225112.0
33.98,35.84,36.04,35.94,35.94,1225153.0
34.28,35.94,36.23,35.94,35.94,1225193.0
34.28,35.94,36.33,35.94,35.94,1225234.0
34.18,35.94,36.33,35.94,36.04,1225275.0
33.98,35.84,36.33,35.94,36.13,1225315.0
33.98,35.84,36.23,35.64,35.94,1225356.0
34.08,35.94,36.33,35.84,35.94,1225397.0
34.08,35.94,36.33,35.84,35.94,1225437.0
33.98,35.94,36.23,35.84,36.04,1225478.0
33.98,35.94,36.13,35.94,35.94,1225518.0
34.08,35.84,36.23,35.94,36.04,1225559.0
33.98,35.84,36.23,35.94,36.04,1225600.0
33.98,35.94,36.33,35.94,35.94,1225639.0
33.89,35.84,36.43,35.84,36.04,1225680.0
33.98,35.94,36.33,35.84,35.94,1225720.0
33.98,35.84,36.33,35.94,35.94,1225761.0
34.08,35.94,36.23,35.84,36.04,1225802.0
33.98,35.84,36.33,35.94,35.84,1225842.0
34.08,35.94,36.33,35.94,36.04,1225883.0
33.98,35.94,36.13,35.84,35.94,1225923.0
33.89,35.84,36.23,35.74,36.04,1225964.0
33.79,35.74,36.33,35.84,35.94,1226005.0
