A1,A2,A3,A4,A5,heat,time
21.97,21.78,22.36,22.85,21.97,1.0,15082.0
21.78,21.78,22.27,22.75,21.97,1.0,15123.0
21.97,21.87,22.46,22.85,21.97,1.0,15164.0
21.87,21.78,22.36,22.75,22.27,1.0,15204.0
21.97,21.78,22.56,22.75,22.17,1.0,15245.0
21.97,21.58,22.27,22.66,22.07,1.0,15285.0
22.07,21.68,22.46,22.95,21.97,1.0,15326.0
21.97,21.97,22.27,22.66,22.07,1.0,15367.0
22.07,21.87,22.56,22.66,21.97,1.0,15407.0
21.97,21.68,22.36,22.85,21.97,1.0,15448.0
22.07,21.97,22.07,22.46,21.78,1.0,15488.0
22.07,21.78,22.36,22.85,21.68,1.0,15528.0
22.07,21.78,22.46,22.75,21.87,1.0,15569.0
22.17,21.97,22.36,22.56,22.07,1.0,15609.0
22.07,21.78,22.36,22.56,21.87,1.0,15650.0
22.07,21.97,22.27,22.75,21.97,1.0,15690.0
22.17,21.78,22.36,22.85,21.97,1.0,15731.0
22.07,21.87,22.36,22.66,21.97,1.0,15772.0
22.07,21.78,22.27,22.56,22.17,1.0,15812.0
22.07,21.87,22.46,22.36,21.97,1.0,15853.0
22.07,22.07,22.17,22.56,21.87,1.0,15893.0
21.87,21.68,22.46,22.46,21.97,1.0,15934.0
21.97,21.87,22.46,22.66,21.78,1.0,15975.0
21.97,21.58,22.36,22.85,22.27,1.0,16015.0
21.87,22.07,22.36,22.75,21.97,1.0,16056.0
21.87,21.97,22.36,22.46,21.97,1.0,16097.0
21.97,21.78,22.27,22.75,21.87,1.0,16137.0
22.17,21.87,22.27,22.66,22.07,1.0,16178.0
22.07,21.78,22.27,22.56,22.07,1.0,16218.0
22.07,21.78,22.46,22.56,21.87,1.0,16259.0
21.87,21.78,22.27,22.66,22.07,1.0,16300.0
22.07,21.78,22.46,22.56,22.07,1.0,16339.0
22.17,21.87,22.27,22.46,22.07,1.0,16380.0
22.17,21.87,22.36,22.75,21.97,1.0,16420.0
21.97,21.68,22.46,22.66,21.97,1.0,16461.0
21.97,21.68,22.36,22.56,21.87,1.0,16502.0
21.97,21.87,22.27,22.75,22.07,1.0,16542.0
21.97,21.97,22.36,22.85,22.07,1.0,16583.0
21.97,21.78,22.36,22.66,22.46,1.0,16623.0
22.27,21.68,22.46,22.56,21.87,1.0,16664.0
22.07,21.78,22.27,22.66,22.07,1.0,16705.0
22.07,21.78,22.46,22.75,22.27,1.0,16745.0
21.87,21.97,22.27,22.56,22.07,1.0,16786.0
21.87,21.97,22.27,22.75,22.17,1.0,16827.0
22.07,21.68,22.36,22.75,22.36,1.0,16867.0
21.97,21.68,22.36,22.66,22.17,1.0,16908.0
22.07,21.97,22.27,22.46,21.97,1.0,16948.0
21.87,21.78,22.27,22.85,22.07,1.0,16989.0
21.87,21.87,22.36,22.46,22.17,1.0,17030.0
21.97,21.68,22.36,22.66,22.07,1.0,17070.0
22.07,21.97,22.46,22.46,22.17,1.0,17111.0
22.07,21.78,22.36,22.75,22.27,1.0,17150.0
22.07,21.78,22.36,22.66,22.27,1.0,17191.0
22.07,21.87,22.27,22.66,22.27,1.0,17232.0
22.07,21.97,22.17,22.56,22.07,1.0,17272.0
22.27,21.68,22.27,22.56,22.36,1.0,17313.0
22.17,21.78,22.27,22.66,22.17,1.0,17353.0
22.07,21.87,22.56,22.66,21.87,1.0,17394.0
22.07,21.68,22.46,22.75,22.17,1.0,17435.0
22.07,21.87,22.56,22.46,22.07,1.0,17475.0
22.07,21.97,22.27,22.56,22.27,1.0,17516.0
21.97,21.78,22.46,22.75,22.17,1.0,17556.0
22.07,21.78,22.27,22.56,22.36,1.0,17597.0
22.07,21.68,22.27,22.75,22.27,1.0,17638.0
22.27,21.78,22.27,22.75,22.17,1.0,17678.0
22.07,21.87,22.36,22.75,22.17,1.0,17719.0
22.07,21.87,22.17,22.56,22.17,1.0,17760.0
22.17,21.87,22.36,22.75,22.27,1.0,17800.0
22.07,21.78,22.27,22.56,22.36,1.0,17841.0
22.17,21.78,22.36,22.85,22.27,1.0,17881.0
21.97,22.17,22.36,22.95,21.97,1.0,17922.0
22.17,21.97,22.46,22.66,22.17,1.0,17963.0
22.17,21.87,22.27,22.66,22.36,1.0,18002.0
22.17,21.87,22.46,22.56,22.07,1.0,18043.0
22.07,21.97,22.17,22.46,22.27,1.0,18083.0
21.97,21.97,22.36,22.66,22.17,1.0,18124.0
22.07,21.78,22.17,22.75,22.17,1.0,18165.0
22.07,21.87,22.36,22.56,22.07,1.0,18205.0
21.87,21.78,22.46,22.56,22.07,1.0,18246.0
22.17,21.78,22.07,22.75,22.17,1.0,18286.0
22.27,21.78,22.27,22.56,22.36,1.0,18327.0
21.97,21.78,22.66,22.75,22.36,1.0,18368.0
22.17,21.78,22.27,22.56,22.27,1.0,18408.0
22.17,21.78,22.56,22.85,22.46,1.0,18449.0
22.07,21.97,22.36,22.66,22.17,1.0,18489.0
22.17,21.68,22.27,22.95,22.17,1.0,18530.0
22.27,21.87,22.27,22.56,22.27,1.0,18571.0
21.97,21.97,22.17,22.66,22.36,1.0,18611.0
22.07,21.87,22.27,22.56,22.27,1.0,18652.0
22.07,21.87,22.46,22.85,22.36,1.0,18693.0
21.97,21.78,22.46,22.66,22.36,1.0,18733.0
21.97,21.87,22.27,22.66,22.27,1.0,18774.0
21.78,21.97,22.36,22.85,22.27,1.0,18813.0
21.97,21.78,22.36,22.95,22.27,1.0,18854.0
22.27,21.87,22.17,22.66,22.36,1.0,18895.0
22.17,21.78,22.36,22.66,22.27,1.0,18935.0
22.07,21.68,22.27,22.66,22.46,1.0,18976.0
22.17,21.78,22.36,22.66,22.27,1.0,19016.0
21.87,21.78,22.17,22.66,22.46,1.0,19057.0
21.87,21.78,22.46,22.95,22.17,1.0,19098.0
