A1,A2,A3,A4,A5,heat,time
22.85,22.75,23.24,23.44,23.63,0.0,15204.0
23.05,22.46,23.24,23.44,23.54,0.0,15245.0
23.14,22.46,23.14,23.83,23.73,0.0,15285.0
22.85,22.66,23.14,23.54,23.54,0.0,15326.0
22.85,22.46,23.14,23.83,23.63,0.0,15367.0
22.85,22.66,23.14,23.63,23.54,0.0,15407.0
23.05,22.56,23.34,23.54,23.73,0.0,15448.0
23.05,22.46,22.95,23.54,23.63,0.0,15488.0
23.24,22.75,23.24,23.63,23.73,0.0,15528.0
23.24,22.46,23.54,23.83,23.73,0.0,15569.0
22.95,22.56,23.05,23.63,23.73,0.0,15609.0
23.05,22.75,23.63,23.63,23.73,0.0,15650.0
22.85,22.56,23.63,23.63,23.73,0.0,15690.0
23.05,22.56,23.24,23.63,23.63,0.0,15731.0
23.14,22.56,23.24,23.63,23.63,0.0,15772.0
22.95,22.36,23.24,23.24,23.44,0.0,15812.0
23.05,22.56,23.24,23.63,23.93,0.0,15853.0
23.05,22.46,23.34,23.63,23.63,0.0,15893.0
22.95,22.46,23.24,23.44,23.54,0.0,15934.0
23.14,22.27,23.05,23.73,23.63,0.0,15975.0
22.85,22.36,23.34,23.63,23.44,0.0,16015.0
22.95,22.66,23.05,23.54,23.63,0.0,16056.0
23.14,22.56,23.34,23.83,23.63,0.0,16097.0
22.85,22.66,23.05,23.54,23.44,0.0,16137.0
23.05,22.46,23.34,23.54,23.73,0.0,16178.0
23.14,22.27,23.14,23.54,23.63,0.0,16218.0
22.95,22.36,23.05,23.44,23.44,0.0,16259.0
23.05,22.36,23.05,23.44,23.54,0.0,16300.0
22.95,22.75,23.05,23.63,23.63,0.0,16339.0
23.14,22.46,23.34,23.63,23.83,0.0,16380.0
22.95,22.56,23.05,23.44,23.73,0.0,16420.0
23.24,22.75,23.54,23.63,24.02,0.0,16461.0
22.85,22.56,22.85,23.63,23.63,0.0,16502.0
22.95,22.56,23.34,23.63,24.12,0.0,16542.0
22.95,22.75,23.24,23.54,23.73,0.0,16583.0
22.95,22.36,23.14,23.44,23.73,0.0,16623.0
23.05,22.85,23.63,23.73,23.93,0.0,16664.0
23.34,22.56,23.05,23.73,23.54,0.0,16705.0
23.24,22.56,23.44,23.73,24.02,0.0,16745.0
22.95,22.56,23.14,23.34,23.83,0.0,16786.0
22.95,22.36,23.14,23.73,23.63,0.0,16827.0
23.14,22.46,23.05,23.54,23.73,0.0,16867.0
22.95,22.56,23.24,23.63,23.34,0.0,16908.0
22.95,22.46,23.44,23.44,23.63,0.0,16948.0
22.95,22.46,23.05,23.63,23.73,0.0,16989.0
23.14,22.56,23.24,23.63,23.83,0.0,17030.0
23.24,22.75,23.63,23.73,24.02,0.0,17070.0
23.14,22.56,23.34,23.63,23.93,0.0,17111.0
23.05,22.56,23.24,23.63,23.63,0.0,17150.0
23.05,22.56,23.14,23.73,23.73,0.0,17191.0
22.95,22.56,22.85,23.73,23.63,0.0,17232.0
22.75,22.56,22.95,23.54,23.54,0.0,17272.0
23.05,22.56,23.34,23.54,23.54,0.0,17313.0
23.05,22.46,23.24,23.54,23.63,0.0,17353.0
23.05,22.56,23.44,23.54,23.73,0.0,17394.0
23.05,22.27,23.14,23.63,23.54,0.0,17435.0
23.05,22.46,23.05,23.73,23.63,0.0,17475.0
23.05,22.56,23.34,23.63,23.54,0.0,17516.0
23.05,22.46,23.24,23.44,23.63,0.0,17556.0
22.85,22.66,23.24,23.83,23.34,0.0,17597.0
22.85,22.56,23.05,23.73,23.63,0.0,17638.0
23.24,22.36,23.14,23.54,23.83,0.0,17678.0
23.05,22.56,23.14,23.63,23.54,0.0,17719.0
23.14,22.46,23.05,23.63,23.73,0.0,17760.0
22.85,22.46,23.24,23.54,23.63,0.0,17800.0
22.95,22.75,23.63,23.63,23.73,0.0,17841.0
22.95,22.36,23.24,23.44,23.44,0.0,17881.0
22.85,22.36,23.24,23.54,23.73,0.0,17922.0
23.14,22.75,22.85,23.63,23.73,0.0,17963.0
23.14,22.56,23.24,23.54,23.93,0.0,18002.0
22.95,22.66,23.05,23.44,23.63,0.0,18043.0
23.05,22.46,23.14,23.44,23.54,0.0,18083.0
23.05,22.46,23.14,23.63,23.73,0.0,18124.0
23.14,22.36,23.14,23.73,23.73,0.0,18165.0
22.95,22.27,23.24,23.54,23.73,0.0,18205.0
23.14,22.56,22.95,23.63,23.73,0.0,18246.0
22.85,22.66,23.14,23.54,23.73,0.0,18286.0
23.05,22.46,22.85,23.63,23.83,0.0,18327.0
22.85,22.66,23.24,23.63,23.83,0.0,18368.0
22.85,22.56,23.44,23.63,23.73,0.0,18408.0
23.05,22.66,23.24,23.54,23.83,0.0,18449.0
23.05,22.46,23.34,23.63,23.54,0.0,18489.0
23.05,22.66,23.14,23.44,23.73,0.0,18530.0
22.85,22.36,23.14,23.44,23.63,0.0,18571.0
22.95,22.75,23.24,23.63,23.73,0.0,18611.0
23.05,22.56,23.24,23.54,23.54,0.0,18652.0
23.05,22.56,23.14,23.63,23.73,0.0,18693.0
22.66,22.56,23.34,23.44,23.54,0.0,18733.0
22.85,22.46,22.95,23.54,23.54,0.0,18774.0
23.05,22.66,23.24,23.54,24.02,0.0,18813.0
23.05,22.66,23.44,23.54,23.73,0.0,18854.0
23.05,22.46,23.05,23.73,23.63,0.0,18895.0
23.14,22.27,23.24,23.63,23.83,0.0,18935.0
23.05,22.46,23.14,23.63,23.73,0.0,18976.0
22.95,22.46,23.14,23.63,23.73,0.0,19016.0
23.05,22.46,23.05,23.73,23.63,0.0,19057.0
22.95,22.36,23.24,23.63,23.83,0.0,19098.0
